tiempo, ax, ay, az,,,,
127.571758,129,126,141,,125.930802,125.52372,
127.575809,131,126,151,,125.934853,125.527771,
127.582761,132,126,158,,125.941805,125.534723,
127.586748,132,125,148,,125.945792,125.53871,
127.592752,132,126,146,,125.951796,125.544714,
127.596756,131,123,151,,125.9558,125.548718,
127.602757,130,125,158,,125.961801,125.554719,
127.605756,129,128,155,,125.9648,125.557718,
127.61176,131,128,160,,125.970804,125.563722,
127.615812,132,130,159,,125.974856,125.567774,
127.621736,132,130,145,,125.98078,125.573698,
127.625756,133,131,150,,125.9848,125.577718,
127.631766,133,129,153,,125.99081,125.583728,
127.635813,132,129,150,,125.994857,125.587775,
127.641752,130,125,146,,126.000796,125.593714,
127.645697,128,124,148,,126.004741,125.597659,
127.651767,126,121,149,,126.010811,125.603729,
127.655815,125,125,153,,126.014859,125.607777,
127.661751,126,124,154,,126.020795,125.613713,
127.665751,127,123,154,,126.024795,125.617713,
127.67176,129,124,148,,126.030804,125.623722,
127.675816,131,125,145,,126.03486,125.627778,
127.681751,133,127,154,,126.040795,125.633713,
127.685762,134,127,153,,126.044806,125.637724,
127.691759,133,127,148,,126.050803,125.643721,
127.695762,133,128,148,,126.054806,125.647724,
127.701754,132,127,149,,126.060798,125.653716,
127.70575,130,128,152,,126.064794,125.657712,
127.711922,129,127,151,,126.070966,125.663884,
127.715761,128,126,151,,126.074805,125.667723,
127.72176,127,125,153,,126.080804,125.673722,
127.725754,126,124,148,,126.084798,125.677716,
127.731762,127,125,151,,126.090806,125.683724,
127.735854,129,125,158,,126.094898,125.687816,
127.74172,130,124,148,,126.100764,125.693682,
127.745707,130,125,143,,126.104751,125.697669,
127.751705,132,125,151,,126.110749,125.703667,
127.755698,132,124,151,,126.114742,125.70766,
127.761716,132,125,142,,126.12076,125.713678,
127.765706,132,127,150,,126.12475,125.717668,
127.771762,131,127,151,,126.130806,125.723724,
127.775639,130,125,146,,126.134683,125.727601,
127.781704,129,127,152,,126.140748,125.733666,
127.785708,127,125,155,,126.144752,125.73767,
127.79171,125,126,154,,126.150754,125.743672,
127.795696,124,127,155,,126.15474,125.747658,
127.801647,123,127,159,,126.160691,125.753609,
127.805704,123,127,159,,126.164748,125.757666,
127.811705,124,127,153,,126.170749,125.763667,
127.815698,125,125,150,,126.174742,125.76766,
127.825651,127,126,149,,126.184695,125.777613,
127.829704,129,127,153,,126.188748,125.781666,
127.832697,130,126,150,,126.191741,125.784659,
127.842705,131,126,149,,126.201749,125.794667,
127.845701,131,126,151,,126.204745,125.797663,
127.846696,131,125,148,,126.20574,125.798658,
127.8517,131,126,149,,126.210744,125.803662,
127.855704,129,124,147,,126.214748,125.807666,
127.86178,128,125,152,,126.220824,125.813742,
127.865697,126,126,157,,126.224741,125.817659,
127.872709,124,125,157,,126.231753,125.824671,
127.876708,123,125,157,,126.235752,125.82867,
127.882701,123,126,157,,126.241745,125.834663,
127.886706,123,127,160,,126.24575,125.838668,
127.892708,124,126,155,,126.251752,125.84467,
127.895701,125,126,153,,126.254745,125.847663,
127.901706,127,127,153,,126.26075,125.853668,
127.905707,129,127,151,,126.264751,125.857669,
127.911706,130,127,151,,126.27075,125.863668,
127.915696,131,126,148,,126.27474,125.867658,
127.921703,131,125,141,,126.280747,125.873665,
127.925709,131,125,148,,126.284753,125.877671,
127.931706,131,127,153,,126.29075,125.883668,
127.935695,130,128,151,,126.294739,125.887657,
127.941704,129,127,153,,126.300748,125.893666,
127.946702,128,127,156,,126.305746,125.898664,
127.950711,126,127,151,,126.309755,125.902673,
127.956705,126,127,157,,126.315749,125.908667,
127.960704,127,127,159,,126.319748,125.912666,
127.966703,127,127,152,,126.325747,125.918665,
127.97271,128,125,150,,126.331754,125.924672,
127.976711,129,124,150,,126.335755,125.928673,
127.980708,130,124,150,,126.339752,125.93267,
127.986708,130,124,145,,126.345752,125.93867,
127.990704,131,124,147,,126.349748,125.942666,
127.996711,131,125,151,,126.355755,125.948673,
128.000706,130,125,150,,126.35975,125.952668,
128.006702,130,126,153,,126.365746,125.958664,
128.010639,130,126,158,,126.369683,125.962601,
128.016708,129,125,151,,126.375752,125.96867,
128.020714,128,127,150,,126.379758,125.972676,
128.026709,128,127,157,,126.385753,125.978671,
128.030709,128,129,154,,126.389753,125.982671,
128.036709,129,130,154,,126.395753,125.988671,
128.040743,129,128,152,,126.399787,125.992705,
128.04672,130,129,145,,126.405764,125.998682,
128.050708,130,128,147,,126.409752,126.00267,
128.05671,130,128,156,,126.415754,126.008672,
128.060708,128,127,149,,126.419752,126.01267,
128.066715,127,126,147,,126.425759,126.018677,
128.070698,128,125,152,,126.429742,126.02266,
128.076713,128,126,153,,126.435757,126.028675,
128.080715,129,126,149,,126.439759,126.032677,
128.08671,130,125,152,,126.445754,126.038672,
128.090715,130,123,154,,126.449759,126.042677,
128.096712,130,126,156,,126.455756,126.048674,
128.100712,129,126,153,,126.459756,126.052674,
128.106711,130,126,157,,126.465755,126.058673,
128.11066,129,127,152,,126.469704,126.062622,
128.11676,129,128,151,,126.475804,126.068722,
128.120761,128,127,149,,126.479805,126.072723,
128.126753,128,127,148,,126.485797,126.078715,
128.130759,128,127,148,,126.489803,126.082721,
128.136769,128,126,152,,126.495813,126.088731,
128.140756,128,125,150,,126.4998,126.092718,
128.146757,128,127,152,,126.505801,126.098719,
128.150759,129,126,155,,126.509803,126.102721,
128.156775,130,126,156,,126.515819,126.108737,
128.16076,129,125,149,,126.519804,126.112722,
128.16676,129,126,151,,126.525804,126.118722,
128.170759,129,128,153,,126.529803,126.122721,
128.178756,129,127,153,,126.5378,126.130718,
128.181754,129,128,147,,126.540798,126.133716,
128.18676,130,127,147,,126.545804,126.138722,
128.190759,130,128,150,,126.549803,126.142721,
128.196769,129,128,149,,126.555813,126.148731,
128.200757,129,127,150,,126.559801,126.152719,
128.206758,128,126,155,,126.565802,126.15872,
128.210757,127,126,152,,126.569801,126.162719,
128.216757,126,126,149,,126.575801,126.168719,
128.220761,126,125,154,,126.579805,126.172723,
128.226762,127,125,155,,126.585806,126.178724,
128.230756,127,126,156,,126.5898,126.182718,
128.236766,128,126,155,,126.59581,126.188728,
128.24076,129,127,154,,126.599804,126.192722,
128.246756,129,127,149,,126.6058,126.198718,
128.25166,130,126,154,,126.610704,126.203622,
128.257768,130,125,154,,126.616812,126.20973,
128.261761,130,124,144,,126.620805,126.213723,
128.26776,130,125,148,,126.626804,126.219722,
128.2717,130,124,152,,126.630744,126.223662,
128.276704,128,125,150,,126.635748,126.228666,
128.280758,128,124,150,,126.639802,126.23272,
128.286758,127,123,156,,126.645802,126.23872,
128.290758,126,126,155,,126.649802,126.24272,
128.296759,126,127,146,,126.655803,126.248721,
128.300716,127,128,151,,126.65976,126.252678,
128.30676,129,128,151,,126.665804,126.258722,
128.31076,129,127,150,,126.669804,126.262722,
128.316756,130,128,149,,126.6758,126.268718,
128.320759,130,126,150,,126.679803,126.272721,
128.326766,130,126,147,,126.68581,126.278728,
128.330763,129,124,147,,126.689807,126.282725,
128.336646,128,125,157,,126.69569,126.288608,
128.34376,127,126,158,,126.702804,126.295722,
128.345782,126,125,152,,126.704826,126.297744,
128.351758,126,126,152,,126.710802,126.30372,
128.355703,127,126,151,,126.714747,126.307665,
128.361707,127,126,152,,126.720751,126.313669,
128.365703,128,126,151,,126.724747,126.317665,
128.371692,129,127,150,,126.730736,126.323654,
128.375711,130,128,150,,126.734755,126.327673,
128.381773,130,127,151,,126.740817,126.333735,
128.385706,130,125,148,,126.74475,126.337668,
128.391704,130,127,156,,126.750748,126.343666,
128.39566,128,125,156,,126.754704,126.347622,
128.40171,127,125,152,,126.760754,126.353672,
128.405707,127,128,154,,126.764751,126.357669,
128.411705,127,127,158,,126.770749,126.363667,
128.415703,127,127,148,,126.774747,126.367665,
128.42172,128,127,144,,126.780764,126.373682,
128.425709,129,127,149,,126.784753,126.377671,
128.431707,129,127,147,,126.790751,126.383669,
128.435701,129,128,147,,126.794745,126.387663,
128.441707,128,128,155,,126.800751,126.393669,
128.445715,127,126,159,,126.804759,126.397677,
128.451709,126,126,152,,126.810753,126.403671,
128.455646,126,125,147,,126.81469,126.407608,
128.461702,126,126,154,,126.820746,126.413664,
128.465716,127,127,158,,126.82476,126.417678,
128.471709,128,126,154,,126.830753,126.423671,
128.475703,129,126,153,,126.834747,126.427665,
128.481709,129,125,150,,126.840753,126.433671,
128.485728,130,125,151,,126.844772,126.43769,
128.491762,130,124,152,,126.850806,126.443724,
128.495704,131,125,153,,126.854748,126.447666,
128.501655,131,126,154,,126.860699,126.453617,
128.505704,130,127,150,,126.864748,126.457666,
128.511709,130,127,150,,126.870753,126.463671,
128.515662,129,126,152,,126.874706,126.467624,
128.521711,128,125,151,,126.880755,126.473673,
128.525708,127,126,150,,126.884752,126.47767,
128.53171,127,126,155,,126.890754,126.483672,
128.535709,128,127,153,,126.894753,126.487671,
128.541712,129,126,153,,126.900756,126.493674,
128.54571,130,126,152,,126.904754,126.497672,
128.551709,130,125,148,,126.910753,126.503671,
128.555706,129,126,147,,126.91475,126.507668,
128.561716,130,127,149,,126.92076,126.513678,
128.56771,130,127,156,,126.926754,126.519672,
128.570658,129,128,151,,126.929702,126.52262,
128.575766,129,127,147,,126.93481,126.527728,
128.581758,128,126,149,,126.940802,126.53372,
128.585753,128,126,152,,126.944797,126.537715,
128.591768,128,125,154,,126.950812,126.54373,
128.595762,129,125,155,,126.954806,126.547724,
128.601732,129,124,152,,126.960776,126.553694,
128.605764,129,124,148,,126.964808,126.557726,
128.611762,130,127,154,,126.970806,126.563724,
128.615766,129,125,152,,126.97481,126.567728,
128.621757,129,125,152,,126.980801,126.573719,
128.625646,130,125,155,,126.98469,126.577608,
128.631764,129,127,152,,126.990808,126.583726,
128.635706,128,128,152,,126.99475,126.587668,
128.641713,128,127,156,,127.000757,126.593675,
128.645719,128,128,156,,127.004763,126.597681,
128.652724,128,128,152,,127.011768,126.604686,
128.656715,128,128,153,,127.015759,126.608677,
128.66271,128,126,151,,127.021754,126.614672,
128.666707,128,125,150,,127.025751,126.618669,
128.67271,128,125,153,,127.031754,126.624672,
128.676722,129,126,157,,127.035766,126.628684,
128.681714,128,125,154,,127.040758,126.633676,
128.68571,127,126,149,,127.044754,126.637672,
128.69171,127,127,156,,127.050754,126.643672,
128.695702,126,126,158,,127.054746,126.647664,
128.701722,126,126,152,,127.060766,126.653684,
128.70571,127,128,152,,127.064754,126.657672,
128.711767,128,127,154,,127.070811,126.663729,
128.715706,129,127,152,,127.07475,126.667668,
128.721717,130,128,147,,127.080761,126.673679,
128.725722,130,126,150,,127.084766,126.677684,
128.734711,130,125,157,,127.093755,126.686673,
128.736705,128,127,151,,127.095749,126.688667,
128.74071,127,125,151,,127.099754,126.692672,
128.746669,127,125,161,,127.105713,126.698631,
128.750711,126,125,154,,127.109755,126.702673,
128.75671,126,127,148,,127.115754,126.708672,
128.760713,127,127,154,,127.119757,126.712675,
128.766713,128,127,158,,127.125757,126.718675,
128.770637,129,127,153,,127.129681,126.722599,
128.778715,129,127,153,,127.137759,126.730677,
128.78171,129,125,154,,127.140754,126.733672,
128.788725,129,126,153,,127.147769,126.740687,
128.791659,129,126,154,,127.150703,126.743621,
128.796781,129,124,156,,127.155825,126.748743,
128.80076,129,125,152,,127.159804,126.752722,
128.806757,129,124,150,,127.165801,126.758719,
128.813756,129,126,149,,127.1728,126.765718,
128.817709,129,126,153,,127.176753,126.769671,
128.82177,128,125,151,,127.180814,126.773732,
128.82576,128,126,156,,127.184804,126.777722,
128.831759,128,126,151,,127.190803,126.783721,
128.835699,128,127,154,,127.194743,126.787661,
128.841763,128,127,157,,127.200807,126.793725,
128.845762,128,125,151,,127.204806,126.797724,
128.857759,129,127,150,,127.216803,126.809721,
128.860678,130,127,152,,127.219722,126.81264,
128.861726,130,126,151,,127.22077,126.813688,
128.866767,130,126,148,,127.225811,126.818729,
128.870762,130,125,149,,127.229806,126.822724,
128.87676,130,125,149,,127.235804,126.828722,
128.880763,130,125,152,,127.239807,126.832725,
128.886771,129,125,152,,127.245815,126.838733,
128.890762,129,126,151,,127.249806,126.842724,
128.896761,129,126,153,,127.255805,126.848723,
128.900802,129,126,152,,127.259846,126.852764,
128.906766,129,127,151,,127.26581,126.858728,
128.910709,130,126,152,,127.269753,126.862671,
128.91676,131,127,152,,127.275804,126.868722,
128.920763,130,126,145,,127.279807,126.872725,
128.92676,131,126,148,,127.285804,126.878722,
128.933753,131,126,152,,127.292797,126.885715,
128.935808,130,125,149,,127.294852,126.88777,
128.941764,129,126,149,,127.300808,126.893726,
128.948758,129,126,153,,127.307802,126.90072,
128.950752,128,124,152,,127.309796,126.902714,
128.956637,128,126,149,,127.315681,126.908599,
128.960771,128,126,150,,127.319815,126.912733,
128.966765,129,127,156,,127.325809,126.918727,
128.970759,128,127,155,,127.329803,126.922721,
128.976759,128,127,152,,127.335803,126.928721,
128.980778,128,126,157,,127.339822,126.93274,
128.986764,127,127,149,,127.345808,126.938726,
128.990763,128,126,150,,127.349807,126.942725,
128.99676,128,127,157,,127.355804,126.948722,
129.000701,129,126,150,,127.359745,126.952663,
129.006758,130,126,142,,127.365802,126.95872,
129.010761,130,125,148,,127.369805,126.962723,
129.016761,129,127,152,,127.375805,126.968723,
129.022758,128,125,148,,127.381802,126.97472,
129.025765,128,127,153,,127.384809,126.977727,
129.030761,128,126,154,,127.389805,126.982723,
129.036765,127,127,146,,127.395809,126.988727,
129.043758,126,128,151,,127.402802,126.99572,
129.045755,126,127,153,,127.404799,126.997717,
129.051764,127,128,149,,127.410808,127.003726,
129.05578,128,128,152,,127.414824,127.007742,
129.061766,129,127,153,,127.42081,127.013728,
129.065764,128,125,143,,127.424808,127.017726,
129.071765,129,126,147,,127.430809,127.023727,
129.075765,130,127,152,,127.434809,127.027727,
129.081766,129,126,152,,127.44081,127.033728,
129.085765,129,126,149,,127.444809,127.037727,
129.091764,129,125,148,,127.450808,127.043726,
129.09571,129,127,151,,127.454754,127.047672,
129.111707,128,126,154,,127.470751,127.063669,
129.113759,127,127,155,,127.472803,127.065721,
129.123764,128,126,154,,127.482808,127.075726,
129.125681,128,126,152,,127.484725,127.077643,
129.126754,128,126,150,,127.485798,127.078716,
129.12876,128,126,152,,127.487804,127.080722,
129.130743,128,126,152,,127.489787,127.082705,
129.136761,129,126,155,,127.495805,127.088723,
129.140766,128,126,149,,127.49981,127.092728,
129.146766,128,125,146,,127.50581,127.098728,
129.150759,129,125,153,,127.509803,127.102721,
129.158761,129,126,151,,127.517805,127.110723,
129.161758,128,126,145,,127.520802,127.11372,
129.166758,129,127,156,,127.525802,127.11872,
129.170755,128,126,157,,127.529799,127.122717,
129.176705,127,126,147,,127.535749,127.128667,
129.180763,127,126,153,,127.539807,127.132725,
129.18676,127,125,155,,127.545804,127.138722,
129.190757,126,126,150,,127.549801,127.142719,
129.19677,127,127,153,,127.555814,127.148732,
129.200764,128,126,156,,127.559808,127.152726,
129.206708,128,126,151,,127.565752,127.15867,
129.210756,128,125,151,,127.5698,127.162718,
129.216673,128,126,153,,127.575717,127.168635,
129.22072,127,127,154,,127.579764,127.172682,
129.226715,128,127,155,,127.585759,127.178677,
129.230716,128,127,150,,127.58976,127.182678,
129.236715,129,126,152,,127.595759,127.188677,
129.24072,128,127,156,,127.599764,127.192682,
129.246716,128,126,153,,127.60576,127.198678,
129.255763,128,126,153,,127.614807,127.207725,
129.256712,128,126,155,,127.615756,127.208674,
